"","X","student_tracking_id","ethnicity","race","frpm","rptglng","fam_income","teachersurvey_el","teachersurvey_proficiency","LetAbility","langinst","wPercentCx","rawPercentCx","clean_school_id","wcj_lwi_ss","wcj_wa_ss","wcj_spelling_ss","wcm_lwi_ss","grade","age_month","school","langflu","ielpac_score","LetAbilitySS","ELStatus","proxy_SES","HispanicStatus","taskInst","MT"
"1055",1055,1055,"Y",700,3,0,NA,1,3,-0.763251163858116,"en",0.45,0.4375,5,82,107,93,NA,0,89,21,"EO",NA,-0.481714005411975,"EO","Eligible","Hispanic","en","EO"
"1056",1056,1056,"Y",700,0,1,NA,0,3,0.857247458552491,"en",0.775,0.8125,5,85,NA,NA,73,0,89,21,"EL",291,1.13878461699863,"EL","Ineligible","Hispanic","en","ES"
"1057",1057,1057,"Y",700,0,0,NA,0,3,-1.31502661538805,"en",0.35,0.375,5,94,100,97,NA,0,86,21,"EO",NA,-0.891671800931053,"EO","Ineligible","Hispanic","en","EO"
"1058",1058,1058,"N",600,0,0,NA,0,3,0.789058908905942,"en",0.825,0.8125,5,105,114,99,NA,0,90,21,"EO",NA,1.02332351534846,"EO","Ineligible","Not Hispanic","en","EO"
"1059",1059,1059,"N",600,3,0,NA,0,3,-1.29524641539391,"en",0.35,0.40625,5,78,80,93,NA,0,87,21,"EO",NA,-0.919164152940532,"EO","Eligible","Not Hispanic","en","EO"
"1060",1060,1060,"Y",700,3,0,NA,0,3,0.427839160699871,"en",0.725,0.71875,5,91,100,97,NA,0,86,21,"EO",NA,0.851193975156868,"EO","Eligible","Hispanic","en","EO"
"1061",1061,1061,"Y",700,3,1,NA,0,3,1.14718094579119,"en",0.85,0.875,5,93,97,83,NA,0,87,21,"EL",238,1.52326320824457,"EL","Eligible","Hispanic","en","ES"
"1062",1062,1062,"Y",700,3,1,NA,1,1,0.899996660233512,"es",0.875,0.84375,5,79,NA,NA,71,0,82,21,"EL",155,1.51244168270498,"EL","Eligible","Hispanic","es","ES"
"1063",1063,1063,"Y",700,0,0,NA,0,3,-0.298471611937142,"en",0.575,0.53125,5,127,125,117,NA,0,82,21,"EO",NA,0.313973410534331,"EO","Ineligible","Hispanic","en","EO"
"1064",1064,1064,"Y",700,3,1,NA,1,3,-2.06151477378938,"en",0.225,0.25,5,89,87,94,NA,0,80,21,"EL",411,-1.35452464731067,"EL","Eligible","Hispanic","en","ES"
"1065",1065,1065,"Y",300,3,0,NA,0,3,-1.17319408884995,"en",0.375,0.375,5,103,109,109,NA,0,83,21,"EO",NA,-0.608021618382096,"EO","Eligible","Hispanic","en","EO"
"1066",1066,1066,"Y",700,3,0,NA,0,3,-0.911449747975776,"en",0.4,0.4375,5,82,80,93,NA,0,89,21,"EO",NA,-0.629912589529635,"EO","Eligible","Hispanic","en","EO"
"1067",1067,1067,"Y",700,3,0,NA,0,3,-1.78216933382272,"en",0.25,0.21875,5,NA,NA,51,NA,1,107,21,"EO",NA,-2.35153811144172,"EO","Eligible","Hispanic","en","EO"
"1068",1068,1068,"Y",700,3,0,NA,0,3,0.552355284071622,"en",0.75,0.75,5,100,106,115,NA,1,97,21,"EO",NA,0.455712026488812,"EO","Eligible","Hispanic","en","EO"
"1069",1069,1069,"Y",700,3,1,NA,1,1,0.936751538683891,"es",0.85,0.84375,5,57,NA,NA,64,1,104,21,"EL",150,0.509200417075748,"EL","Eligible","Hispanic","es","ES"
"1070",1070,1070,"Y",700,3,0,NA,0,3,0.789058908905942,"en",0.825,0.8125,5,105,113,106,NA,1,98,21,"EO",NA,0.645143099319513,"EO","Eligible","Hispanic","en","EO"
"1071",1071,1071,"Y",700,3,0,NA,0,1,0.756985308390598,"en",0.85,0.8125,5,119,114,90,NA,1,92,21,"EO",NA,0.896704810825882,"EO","Eligible","Hispanic","en","EO"
"1072",1072,1072,"Y",700,3,0,NA,1,2,-1.85993723418404,"en",0.25,0.25,5,62,53,52,NA,1,93,21,"EO",NA,-1.76749028375237,"EO","Eligible","Hispanic","en","EO"
"1073",1073,1073,"Y",700,3,1,NA,1,1,0.427839160699871,"en",0.725,0.71875,8,74,NA,NA,122,1,92,12,"EL",150,0.567558663135155,"EL","Eligible","Hispanic","en","ES"
"1074",1074,1074,"Y",700,0,0,NA,0,3,0.134871292595642,"en",0.55,0.625,8,75,NA,NA,76,1,90,12,"EO",NA,0.369135899038164,"EO","Ineligible","Hispanic","en","EO"
"1075",1075,1075,"Y",700,3,1,NA,0,3,0.427839160699871,"en",0.725,0.71875,8,61,NA,NA,59,1,96,12,"EL",382,0.378468455120679,"EL","Eligible","Hispanic","en","ES"
"1076",1076,1076,"Y",700,3,0,NA,0,3,0.526130294968352,"en",0.775,0.75,8,72,NA,NA,75,1,91,12,"EO",NA,0.713122349407255,"EO","Eligible","Hispanic","en","EO"
"1077",1077,1077,"Y",700,3,1,NA,0,3,-0.920293131083552,"en",0.425,0.40625,8,106,NA,NA,95,1,94,12,"EL",155,-0.875118732655506,"EL","Eligible","Hispanic","en","ES"
"1078",1078,1078,"Y",700,3,1,NA,1,2,-1.94988569124135,"es",0.225,0.21875,8,89,NA,NA,125,1,88,12,"EL",150,-1.62107598079159,"EL","Eligible","Hispanic","es","ES"
"1079",1079,1079,"Y",700,3,1,NA,1,2,-1.17319408884995,"es",0.375,0.375,8,87,NA,NA,122,1,96,12,"EL",150,-1.22256479442914,"EL","Eligible","Hispanic","es","ES"
"1080",1080,1080,"Y",700,3,0,NA,0,3,-1.85993723418404,"es",0.25,0.25,8,71,NA,NA,70,1,89,12,"EO",NA,-1.5784000757379,"EO","Eligible","Hispanic","es","EO"
"1081",1081,1081,"Y",700,3,1,NA,1,2,-1.63136546707591,"en",0.3,0.3125,8,99,NA,NA,125,1,95,12,"EL",150,-1.63346362065148,"EL","Eligible","Hispanic","en","ES"
"1082",1082,1082,"Y",700,3,1,NA,0,3,1.10189075364912,"es",0.875,0.875,8,83,NA,NA,71,1,99,12,"EL",506,0.910702392059072,"EL","Eligible","Hispanic","es","ES"
"1083",1083,1083,"Y",700,0,0,NA,0,2,-1.58573998350476,"es",0.3,0.28125,8,55,NA,NA,46,1,93,12,"EO",NA,-1.49329303307309,"EO","Ineligible","Hispanic","es","EO"
"1084",1084,1084,"Y",700,3,0,NA,0,3,0.526130294968352,"es",0.775,0.75,8,81,NA,NA,85,1,92,12,"EO",NA,0.665849797403636,"EO","Eligible","Hispanic","es","EO"
"1085",1085,1085,"Y",700,3,0,NA,0,3,0.187970476525537,"es",0.675,0.65625,8,92,NA,NA,78,1,92,12,"EO",NA,0.327689978960821,"EO","Eligible","Hispanic","es","EO"
"1086",1086,1086,"Y",700,3,1,NA,0,3,-1.00311284118227,"es",0.4,0.40625,8,83,NA,NA,87,1,94,12,"EL",452,-0.957938442754224,"EL","Eligible","Hispanic","es","ES"
"1087",1087,1087,"Y",700,3,0,NA,0,3,-1.78216933382272,"es",0.25,0.21875,8,120,NA,NA,122,1,89,12,"EO",NA,-1.50063217537658,"EO","Eligible","Hispanic","es","EO"
"1088",1088,1088,"Y",700,3,1,NA,1,1,0.778475598853605,"es",0.7,0.78125,8,54,NA,NA,88,1,97,12,"EL",150,0.681832341270795,"EL","Eligible","Hispanic","es","ES"
"1089",1089,1089,"Y",700,3,1,NA,NA,NA,-0.173291699184974,"es",0.6,0.5625,8,87,NA,NA,74,1,97,12,"EL",395,-0.269934956767784,"EL","Eligible","Hispanic","es","ES"
"1090",1090,1090,"Y",700,3,0,NA,NA,NA,-1.3373526565918,"es",0.35,0.3125,8,64,NA,NA,65,1,90,12,"EO",NA,-1.10308805014928,"EO","Eligible","Hispanic","es","EO"
"1091",1091,1091,"Y",700,3,0,NA,NA,NA,-0.994446772977224,"es",0.425,0.375,8,62,NA,NA,69,1,95,12,"EO",NA,-0.996544926552797,"EO","Eligible","Hispanic","es","EO"
"1092",1092,1092,"Y",700,3,0,NA,NA,NA,0.134871292595642,"es",0.55,0.625,8,56,NA,NA,47,1,94,12,"EO",NA,0.180045691023688,"EO","Eligible","Hispanic","es","EO"
"1093",1093,1093,"Y",700,3,1,NA,NA,NA,-1.94988569124135,"es",0.225,0.21875,8,53,NA,NA,62,1,98,12,"EL",150,-2.09380150082778,"EL","Eligible","Hispanic","es","ES"
"1094",1094,1094,"Y",700,3,1,NA,NA,NA,-0.314390226666618,"es",0.475,0.53125,8,70,NA,NA,75,1,96,12,"EL",550,-0.36376093224581,"EL","Eligible","Hispanic","es","ES"
"1095",1095,1095,"Y",700,3,0,NA,NA,NA,-2.02785306850353,"es",0.2,0.1875,8,47,NA,NA,47,1,100,12,"EO",NA,-2.2663139820972,"EO","Eligible","Hispanic","es","EO"
"1096",1096,1096,"Y",700,0,1,NA,NA,NA,-0.0397440157169303,"es",0.6,0.59375,8,81,NA,NA,86,1,91,12,"EL",379,0.147248038721973,"EL","Ineligible","Hispanic","es","ES"
"1097",1097,1097,"Y",700,3,1,NA,NA,NA,0.100430567862464,"es",0.6,0.625,8,69,NA,NA,72,1,96,12,"EL",199,0.0510598622832724,"EL","Eligible","Hispanic","es","ES"
"1098",1098,1098,"Y",700,3,1,NA,NA,NA,0.857247458552491,"es",0.775,0.8125,8,53,NA,NA,47,1,98,12,"EL",150,0.713331648966061,"EL","Eligible","Hispanic","es","ES"
"1099",1099,1099,"Y",700,3,0,NA,NA,NA,-1.31502661538805,"es",0.35,0.375,8,93,NA,NA,99,1,95,12,"EO",NA,-1.31712476896362,"EO","Eligible","Hispanic","es","EO"
"1100",1100,1100,"Y",700,0,1,NA,NA,NA,0.225973831038495,"es",0.625,0.65625,8,NA,NA,NA,102,1,98,12,"EL",578,0.0820580214520656,"EL","Ineligible","Hispanic","es","ES"
"1101",1101,1101,"Y",700,3,0,NA,NA,NA,-2.21670801877204,"es",0.175,0.1875,8,115,NA,NA,119,1,90,12,"EO",NA,-1.98244341232952,"EO","Eligible","Hispanic","es","EO"
"1102",1102,1102,"Y",700,3,0,NA,NA,NA,0.286392864642851,"es",0.725,0.6875,8,62,NA,NA,66,1,95,12,"EO",NA,0.284294711067278,"EO","Eligible","Hispanic","es","EO"
"1103",1103,1103,"Y",200,3,0,NA,NA,NA,-1.00311284118227,"en",0.4,0.40625,8,89,98,88,NA,0,83,12,"EO",NA,-0.437940370714416,"EO","Eligible","Hispanic","en","EO"
"1104",1104,1104,"Y",700,3,0,NA,NA,NA,0.117252020048695,"en",0.575,0.625,8,86,80,97,NA,0,77,12,"EO",NA,0.966059802538263,"EO","Eligible","Hispanic","en","EO"
"1105",1105,1105,"N",600,3,0,NA,NA,NA,-1.85993723418404,"en",0.25,0.25,8,82,93,92,NA,0,78,12,"EO",NA,-1.05840200369809,"EO","Eligible","Not Hispanic","en","EO"
"1106",1106,1106,"Y",700,3,0,NA,NA,NA,-0.0280061563442619,"en",0.575,0.59375,8,93,88,99,NA,0,76,12,"EO",NA,0.868074178148925,"EO","Eligible","Hispanic","en","EO"
"1107",1107,1107,"N",600,3,0,NA,NA,NA,0.778475598853605,"en",0.7,0.78125,8,90,88,95,NA,0,76,12,"EO",NA,1.67455593334679,"EO","Eligible","Not Hispanic","en","EO"
"1108",1108,1108,"Y",700,3,1,NA,NA,NA,-1.85993723418404,"en",0.25,0.25,8,69,61,70,NA,0,82,12,"EL",462,-1.24749221171257,"EL","Eligible","Hispanic","en","ES"
"1109",1109,1109,"Y",700,3,1,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,66,75,74,NA,0,85,12,"EL",360,-0.905084723710744,"EL","Eligible","Hispanic","en","ES"
"1110",1110,1110,"Y",700,0,1,NA,NA,NA,-2.42286882493139,"en",0.15,0.1875,8,100,99,87,NA,0,79,12,"EL",373,-1.66860614644906,"EL","Ineligible","Hispanic","en","ES"
"1111",1111,1111,"Y",700,3,1,NA,NA,NA,-1.00311284118227,"en",0.4,0.40625,8,113,112,102,NA,0,85,12,"EL",371,-0.532485474721654,"EL","Eligible","Hispanic","en","ES"
"1112",1112,1112,"Y",200,3,0,NA,NA,NA,-0.823600885651215,"en",0.425,0.4375,8,77,80,84,NA,0,81,12,"EO",NA,-0.163883311176123,"EO","Eligible","Hispanic","en","EO"
"1113",1113,1113,"Y",700,3,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,8,63,50,66,NA,0,85,12,"EO",NA,-0.905084723710744,"EO","Eligible","Hispanic","en","EO"
"1114",1114,1114,"Y",700,3,0,NA,NA,NA,-0.85960365033923,"en",0.45,0.40625,8,87,85,85,NA,0,78,12,"EO",NA,-0.0580684198532815,"EO","Eligible","Hispanic","en","EO"
"1115",1115,1115,"Y",700,3,1,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,8,79,71,88,NA,0,83,12,"EL",275,0.263313671018087,"EL","Eligible","Hispanic","en","ES"
"1116",1116,1116,"Y",700,3,0,NA,NA,NA,-1.75496210888411,"en",0.275,0.28125,8,78,75,85,NA,0,85,12,"EO",NA,-1.28433474242349,"EO","Eligible","Hispanic","en","EO"
"1117",1117,1117,"Y",700,3,1,NA,NA,NA,-1.21043296874106,"en",0.375,0.34375,8,81,82,89,NA,0,80,12,"EL",334,-0.503442842262349,"EL","Eligible","Hispanic","en","ES"
"1118",1118,1118,"Y",700,3,0,NA,NA,NA,-0.920293131083552,"en",0.425,0.40625,8,92,92,98,NA,0,79,12,"EO",NA,-0.166030452601222,"EO","Eligible","Hispanic","en","EO"
"1119",1119,1119,"Y",700,3,1,NA,NA,NA,-1.55231117435272,"en",0.3,0.25,8,83,72,102,NA,0,87,12,"EL",201,-1.17622891189934,"EL","Eligible","Hispanic","en","ES"
"1120",1120,1120,"Y",700,3,0,NA,NA,NA,0.789058908905942,"en",0.825,0.8125,8,78,82,77,NA,0,86,12,"EO",NA,1.21241372336294,"EO","Eligible","Hispanic","en","EO"
"1121",1121,1121,"Y",700,3,0,NA,NA,NA,-1.3373526565918,"en",0.35,0.3125,8,75,63,91,NA,0,81,12,"EO",NA,-0.677635082116708,"EO","Eligible","Hispanic","en","EO"
"1122",1122,1122,"N",600,3,0,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,8,87,85,84,NA,1,93,12,"EO",NA,-0.209411849018102,"EO","Eligible","Not Hispanic","en","EO"
"1123",1123,1123,"N",600,3,0,NA,NA,NA,0.404481589687733,"en",0.75,0.71875,8,91,77,79,NA,1,89,12,"EO",NA,0.686018748133874,"EO","Eligible","Not Hispanic","en","EO"
"1124",1124,1124,"Y",700,3,1,NA,NA,NA,0.756985308390598,"en",0.85,0.8125,8,NA,NA,NA,NA,1,99,12,"EL",150,0.56579694680055,"EL","Eligible","Hispanic","en","ES"
"1125",1125,1125,"Y",700,3,1,NA,NA,NA,-0.0157782351586747,"en",0.55,0.59375,8,57,57,63,NA,1,103,12,"EL",266,-0.396056804763199,"EL","Eligible","Hispanic","en","ES"
"1126",1126,1126,"Y",700,3,0,NA,1,2,-1.17319408884995,"en",0.375,0.375,8,79,NA,NA,NA,0,77,12,"EO",NA,-0.324386306360382,"EO","Eligible","Hispanic","en","EO"
"1127",1127,1127,"Y",700,3,1,NA,1,1,-0.298471611937142,"en",0.575,0.53125,8,79,NA,NA,87,0,83,12,"EL",322,0.266700858530712,"EL","Eligible","Hispanic","en","ES"
"1128",1128,1128,"Y",700,3,1,NA,1,1,-0.604818207694438,"en",0.475,0.46875,8,83,NA,NA,93,0,83,12,"EL",160,-0.0396457372265839,"EL","Eligible","Hispanic","en","ES"
"1129",1129,1129,"Y",700,0,1,NA,1,3,-2.02785306850353,"en",0.2,0.1875,8,85,NA,NA,86,0,81,12,"EL",300,-1.36813549402844,"EL","Ineligible","Hispanic","en","ES"
"1130",1130,1130,"Y",700,3,0,NA,1,3,-1.37571209017136,"en",0.1,0.166666666666667,8,93,NA,NA,79,0,76,12,"EO",NA,-0.479631755678174,"EO","Eligible","Hispanic","en","EO"
"1131",1131,1131,"Y",200,3,0,NA,NA,NA,-1.85993723418404,"en",0.25,0.25,8,77,NA,NA,54,0,80,12,"EO",NA,-1.15294710770533,"EO","Eligible","Hispanic","en","EO"
"1132",1132,1132,"Y",700,3,0,NA,NA,NA,-1.3373526565918,"en",0.35,0.3125,8,70,NA,NA,66,0,81,12,"EO",NA,-0.677635082116708,"EO","Eligible","Hispanic","en","EO"
"1133",1133,1133,"Y",700,3,1,NA,NA,NA,-0.920293131083552,"en",0.425,0.40625,8,88,NA,NA,100,0,79,12,"EL",289,-0.166030452601222,"EL","Eligible","Hispanic","en","ES"
"1134",1134,1134,"Y",700,3,1,NA,NA,NA,-1.94988569124135,"en",0.225,0.21875,8,64,NA,NA,66,0,80,12,"EL",334,-1.24289556476264,"EL","Eligible","Hispanic","en","ES"
"1135",1135,1135,"Y",100,3,0,NA,NA,NA,-1.64241786665595,"en",0.275,0.21875,8,82,NA,NA,42,0,78,12,"EO",NA,-0.840882636170001,"EO","Eligible","Hispanic","en","EO"
"1136",1136,1136,"Y",700,3,0,NA,NA,NA,-2.21670801877204,"en",0.175,0.1875,8,75,NA,NA,70,0,85,12,"EO",NA,-1.74608065231142,"EO","Eligible","Hispanic","en","EO"
"1137",1137,1137,"Y",300,3,0,NA,NA,NA,0.526130294968352,"en",0.775,0.75,8,65,NA,NA,77,0,91,12,"EO",NA,0.713122349407255,"EO","Eligible","Hispanic","en","EO"
"1138",1138,1138,"Y",700,3,1,NA,NA,NA,0.706159238883065,"en",0.75,0.75,15,85,84,97,NA,0,87,10,"EL",405,1.08224150133644,"EL","Eligible","Hispanic","en","ES"
"1139",1139,1139,"Y",100,0,1,NA,NA,NA,-0.306288662678975,"en",0.5,0.53125,15,91,99,100,NA,0,84,10,"EL",252,0.21161125578526,"EL","Ineligible","Hispanic","en","ES"
"1140",1140,1140,"Y",700,3,1,NA,NA,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,15,86,92,91,NA,0,81,10,"EL",513,0.44285133373083,"EL","Eligible","Hispanic","en","ES"
"1141",1141,1141,"N",600,3,0,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,15,64,65,82,NA,0,86,10,"EO",NA,-0.627760724279123,"EO","Eligible","Not Hispanic","en","EO"
"1142",1142,1142,"Y",400,3,1,NA,NA,NA,0.206552098881683,"en",0.65,0.65625,15,92,95,97,NA,0,84,10,"EL",565,0.724452017345918,"EL","Eligible","Hispanic","en","ES"
"1143",1143,1143,"Y",300,3,0,NA,NA,NA,-1.31502661538805,"en",0.35,0.375,15,99,107,92,NA,0,85,10,"EO",NA,-0.844399248927434,"EO","Eligible","Hispanic","en","EO"
"1144",1144,1144,"Y",700,3,1,NA,NA,NA,-2.21670801877204,"en",0.175,0.1875,15,72,71,62,NA,0,85,10,"EL",273,-1.74608065231142,"EL","Eligible","Hispanic","en","ES"
"1145",1145,1145,"Y",300,3,1,NA,NA,NA,-1.63136546707591,"en",0.3,0.3125,15,86,95,97,NA,0,76,10,"EL",368,-0.735285132582724,"EL","Eligible","Hispanic","en","ES"
"1146",1146,1146,"Y",700,3,1,NA,NA,NA,-0.314390226666618,"en",0.475,0.53125,15,100,109,102,NA,0,85,10,"EL",510,0.156237139793998,"EL","Eligible","Hispanic","en","ES"
"1147",1147,1147,"N",600,3,0,NA,NA,NA,-2.06151477378938,"en",0.225,0.25,15,77,82,82,NA,0,81,10,"EO",NA,-1.40179719931429,"EO","Eligible","Not Hispanic","en","EO"
"1148",1148,1148,"Y",700,0,0,NA,NA,NA,0.0690998170896675,"en",0.65,0.625,15,91,111,103,NA,0,86,10,"EO",NA,0.492454631546665,"EO","Ineligible","Hispanic","en","EO"
"1149",1149,1149,"Y",700,3,0,NA,NA,NA,-1.58573998350476,"en",0.3,0.28125,15,71,82,84,NA,0,88,10,"EO",NA,-1.256930273055,"EO","Eligible","Hispanic","en","EO"
"1150",1150,1150,"N",300,3,0,NA,NA,NA,-2.21670801877204,"en",0.175,0.1875,15,63,63,70,NA,0,90,10,"EO",NA,-1.98244341232952,"EO","Eligible","Not Hispanic","en","EO"
"1151",1151,1151,"Y",700,3,1,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,15,84,75,92,NA,0,86,10,"EL",334,-0.952357275714363,"EL","Eligible","Hispanic","en","ES"
"1152",1152,1152,"Y",700,3,1,NA,NA,NA,-0.604818207694438,"en",0.475,0.46875,15,60,63,74,NA,0,90,10,"EL",150,-0.370553601251916,"EL","Eligible","Hispanic","en","ES"
"1153",1153,1153,"Y",700,3,0,NA,NA,NA,0.789058908905942,"en",0.825,0.8125,15,80,80,82,NA,0,86,10,"EO",NA,1.21241372336294,"EO","Eligible","Hispanic","en","EO"
"1154",1154,1154,"Y",700,3,0,NA,NA,NA,-1.85993723418404,"en",0.25,0.25,15,84,95,94,NA,0,79,10,"EO",NA,-1.10567455570171,"EO","Eligible","Hispanic","en","EO"
"1155",1155,1155,"Y",700,3,1,NA,NA,NA,-0.301858799449767,"en",0.525,0.53125,15,64,65,75,NA,0,90,10,"EL",332,-0.0675941930072452,"EL","Eligible","Hispanic","en","ES"
"1156",1156,1156,"Y",700,3,0,NA,NA,NA,0.452105923467513,"en",0.7,0.71875,15,73,95,78,NA,0,87,10,"EO",NA,0.828188185920891,"EO","Eligible","Hispanic","en","EO"
"1157",1157,1157,"Y",700,3,0,NA,NA,NA,0.0690998170896675,"en",0.65,0.625,15,75,70,83,NA,0,86,10,"EO",NA,0.492454631546665,"EO","Eligible","Hispanic","en","EO"
"1158",1158,1158,"Y",200,3,0,NA,NA,NA,1.29286229049482,"en",0.9,0.90625,15,92,108,84,NA,0,88,10,"EO",NA,1.62167200094458,"EO","Eligible","Hispanic","en","EO"
"1159",1159,1159,"Y",700,3,0,NA,NA,NA,-0.161495385831282,"en",0.55,0.5625,15,71,82,87,NA,0,88,10,"EO",NA,0.167314324618478,"EO","Eligible","Hispanic","en","EO"
"1160",1160,1160,"Y",700,0,0,NA,NA,NA,-1.29524641539391,"en",0.35,0.40625,15,63,63,66,NA,0,90,10,"EO",NA,-1.06098180895139,"EO","Ineligible","Hispanic","en","EO"
"1161",1161,1161,"Y",700,3,1,NA,NA,NA,0.653420792083748,"en",0.8,0.78125,15,85,85,92,NA,0,79,10,"EL",273,1.40768347056608,"EL","Eligible","Hispanic","en","ES"
"1162",1162,1162,"Y",700,3,1,NA,NA,NA,-1.58573998350476,"en",0.3,0.28125,15,72,71,81,NA,0,85,10,"EL",150,-1.11511261704414,"EL","Eligible","Hispanic","en","ES"
"1163",1163,1163,"Y",700,3,0,NA,NA,NA,0.382000971079614,"en",0.775,0.71875,15,96,106,97,NA,0,85,10,"EO",NA,0.85262833754023,"EO","Eligible","Hispanic","en","EO"
"1164",1164,1164,"N",600,3,0,NA,NA,NA,-0.306288662678975,"en",0.5,0.53125,15,105,65,79,NA,0,88,10,"EO",NA,0.0225210477707847,"EO","Eligible","Not Hispanic","en","EO"
"1165",1165,1165,"Y",700,3,1,NA,NA,NA,-2.36129017442156,"en",0.175,0.21875,15,64,65,75,NA,0,88,10,"EL",409,-2.0324804639718,"EL","Eligible","Hispanic","en","ES"
"1166",1166,1166,"Y",700,3,0,NA,NA,NA,0.899996660233512,"en",0.875,0.84375,15,96,103,89,NA,1,98,10,"EO",NA,0.756080850647083,"EO","Eligible","Hispanic","en","EO"
"1167",1167,1167,"Y",700,3,1,NA,NA,NA,-1.09366580639064,"en",0.45,0.45,15,49,42,60,NA,1,93,10,"EL",292,-1.00121885595897,"EL","Eligible","Hispanic","en","ES"
"1168",1168,1168,"N",600,3,0,NA,NA,NA,-0.526523392141513,"en",0.375,0.375,15,NA,NA,NA,NA,1,93,10,"EO",NA,-0.434076441709848,"EO","Eligible","Not Hispanic","en","EO"
"1169",1169,1169,"N",600,3,0,NA,NA,NA,0.526130294968352,"en",0.775,0.75,15,80,71,81,NA,1,95,10,"EO",NA,0.524032141392779,"EO","Eligible","Not Hispanic","en","EO"
"1170",1170,1170,"Y",700,3,0,NA,NA,NA,0.427839160699871,"en",0.725,0.71875,15,89,94,80,NA,1,95,10,"EO",NA,0.425741007124298,"EO","Eligible","Hispanic","en","EO"
"1171",1171,1171,"N",600,3,0,NA,NA,NA,0.756985308390598,"en",0.85,0.8125,15,123,119,111,NA,1,93,10,"EO",NA,0.849432258822263,"EO","Eligible","Not Hispanic","en","EO"
"1172",1172,1172,"Y",700,3,0,NA,NA,NA,0.552355284071622,"en",0.75,0.75,15,86,97,90,NA,1,90,10,"EO",NA,0.786619890514144,"EO","Eligible","Hispanic","en","EO"
"1173",1173,1173,"Y",100,3,0,NA,NA,NA,0.157893806099394,"en",0.7,0.7,15,67,66,70,NA,1,98,10,"EO",NA,0.0139779965129646,"EO","Eligible","Hispanic","en","EO"
"1174",1174,1174,"N",600,0,0,NA,NA,NA,1.41974799310251,"en",0.916666666666667,0.916666666666667,18,112,114,113,NA,1,95,13,"EO",NA,1.41764983952694,"EO","Ineligible","Not Hispanic","en","EO"
"1175",1175,1175,"N",300,3,0,NA,NA,NA,0.606804016364387,"en",0.8,0.8,18,85,104,92,NA,1,100,13,"EO",NA,0.36834310277072,"EO","Eligible","Not Hispanic","en","EO"
"1176",1176,1176,"Y",700,3,1,NA,NA,NA,-1.73316308527948,"en",0.35,0.35,18,93,100,86,NA,1,98,13,"EL",367,-1.87707889486591,"EL","Eligible","Hispanic","en","ES"
"1177",1177,1177,"Y",100,3,1,NA,NA,NA,-1.85993723418404,"en",0.25,0.25,18,61,53,77,NA,0,82,13,"EL",150,-1.24749221171257,"EL","Eligible","Hispanic","en","ES"
"1178",1178,1178,"N",600,3,0,NA,NA,NA,-1.95500642027769,"en",0.325,0.325,18,81,82,89,NA,0,81,13,"EO",NA,-1.2952888458026,"EO","Eligible","Not Hispanic","en","EO"
"1179",1179,1179,"N",600,3,0,NA,NA,NA,-1.4655143363769,"en",0.325,0.3125,18,75,68,84,NA,0,82,13,"EO",NA,-0.853069313905427,"EO","Eligible","Not Hispanic","en","EO"
"1180",1180,1180,"Y",700,3,0,NA,NA,NA,-0.384491584855228,"en",0.575,0.575,18,103,101,95,NA,0,82,13,"EO",NA,0.227953437616245,"EO","Eligible","Hispanic","en","EO"
"1181",1181,1181,"Y",700,3,1,NA,NA,NA,-2.8774596232897,"en",0.15,0.15,18,90,93,99,NA,0,79,13,"EL",265,-2.12319694480737,"EL","Eligible","Hispanic","en","ES"
"1182",1182,1182,"Y",700,3,0,NA,NA,NA,-2.48840935856348,"en",0.325,0.325,18,66,74,76,NA,0,82,13,"EO",NA,-1.87596433609201,"EO","Eligible","Hispanic","en","EO"
"1183",1183,1183,"Y",700,3,0,NA,NA,NA,-1.8180120357836,"en",0.275,0.275,18,81,90,93,NA,0,81,13,"EO",NA,-1.15829446130851,"EO","Eligible","Hispanic","en","EO"
"1184",1184,1184,"N",600,3,0,NA,NA,NA,-2.60628049355513,"en",0.125,0.125,18,NA,NA,NA,NA,0,77,13,"EO",NA,-1.75747271106556,"EO","Eligible","Not Hispanic","en","EO"
"1185",1185,1185,"Y",700,3,1,NA,NA,NA,-1.51314026587959,"en",0.325,0.375,18,70,76,87,NA,0,85,13,"EL",377,-1.04251289941897,"EL","Eligible","Hispanic","en","ES"
"1186",1186,1186,"Y",700,3,0,NA,NA,NA,-1.96210616596529,"en",0.25,0.28125,18,85,79,96,NA,0,77,13,"EO",NA,-1.11329838347572,"EO","Eligible","Hispanic","en","EO"
"1187",1187,1187,"Y",700,3,1,NA,NA,NA,-2.64225183984166,"en",0.225,0.225,18,72,80,82,NA,0,89,13,"EL",150,-2.36071468139552,"EL","Eligible","Hispanic","en","ES"
"1188",1188,1188,"Y",700,3,1,NA,NA,NA,-1.17319408884995,"en",0.375,0.375,18,72,80,86,NA,0,86,13,"EL",150,-0.749839274392953,"EL","Eligible","Hispanic","en","ES"
