"","student_tracking_id","LetAbilitySS","LetAbility","ELStatus.x","proxy_SES.x","pseAbilitySS","pseAbility","ELStatus.y","proxy_SES.y","MPabilitySS","MPability.x","ELStatus","proxy_SES","wcj_lwi","wcj_lwi_ss","wcj_spelling","wcj_spelling_ss","wcj_wa","wcj_wa_ss","wcj_srt","wcj_srt_ss","wcm_lwi","wcm_lwi_ss","age_month","grade","ble_ucat","del_ucat","evo_ucat","rvo_ucat","nre_ucat","wre_ucat","srt_ucat","nwr_ucat","lnc","lco","rao","dgs","lsi_ucat","reading_outcome","cELStatus","cProxySES"
"282",282,0.231842436025844,0.328485693608654,"EO","Ineligible",-0.0324436725880812,-0.299524492150996,"EO","Ineligible",0.4015750378393,1.32326472834681,"EO","Ineligible",38,94,14,86,15,100,NA,NA,NA,NA,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,"EO","Ineligible"
"283",283,0.918785640338009,1.01542889792082,"EO","Ineligible",0.455051296088452,0.187970476525537,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Ineligible"
"284",284,-0.21384171224731,-0.306288662678975,"EO","Ineligible",0.535687824190998,0.134871292595642,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Ineligible"
"285",285,1.43070046409888,1.10189075364912,"EO","Eligible",0.77453827051759,0.206552098881683,"EO","Eligible",2.08991611965613,2.6128243760201,"EO","Eligible",42,110,18,107,16,112,NA,NA,NA,NA,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,"EO","Eligible"
"286",286,-0.748734017280867,-0.604818207694438,"EO","Ineligible",-1.60816400380291,-1.84181089535771,"EO","Ineligible",NA,NA,NA,NA,15,60,11,75,9,83,NA,NA,NA,NA,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"EO","Ineligible"
"287",287,1.45614758186467,1.45824573544024,"EO","Eligible",0.172453289747853,-0.161495385831282,"EO","Eligible",NA,NA,NA,NA,54,119,22,107,19,112,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,"EO","Eligible"
"288",288,0.566990642632607,0.899996660233512,"EO","Ineligible",-0.201947619927403,-0.301858799449767,"EO","Ineligible",NA,NA,NA,NA,66,134,27,109,28,134,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,"EO","Ineligible"
"289",289,0.562750300051176,0.328485693608654,"EO","Eligible",0.485340080461012,-0.0157782351586747,"EO","Eligible",0.653609124318854,1.26513547715917,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"290",290,0.47675958938916,0.526130294968352,"EO","Eligible",0.29306753728602,-0.00744721028500534,"EO","Eligible",1.89682501511841,2.77420565738775,"EO","Eligible",44,102,20,101,20,114,NA,NA,NA,NA,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,"EO","Eligible"
"291",291,-0.0893841525462754,0.054531657040154,"EO","NotReported",0.0603551923698307,-0.173291699184974,"EO","NotReported",-1.98093878485772,-1.01494004611204,"EO","NotReported",22,72,13,82,14,97,NA,NA,NA,NA,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,"EO","NotReported"
"292",292,0.0983324142868913,0.100430567862464,"EO","Eligible",-1.89852342211782,-2.23247209769695,"EO","Eligible",NA,NA,NA,NA,40,99,18,99,16,105,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,"EO","Eligible"
"293",293,1.47985434493372,1.29286229049482,"EO","NotReported",0.79617008122023,0.328485693608654,"EO","NotReported",-2.95871621273813,-2.30288081165964,"EO","NotReported",34,95,12,86,18,113,NA,NA,NA,NA,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"EO","NotReported"
"294",294,0.833892442517763,0.552355284071622,"EO","Eligible",1.08690752769942,0.552355284071622,"EO","Eligible",1.7399586618868,2.30717596648895,"EO","Eligible",49,120,17,104,19,119,NA,NA,NA,NA,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"EO","Eligible"
"295",295,1.02035759941014,0.975183200982092,"EO","NotReported",-0.237435604107192,-0.604818207694438,"EO","NotReported",1.60482720789273,2.39358975368573,"EO","NotReported",22,77,12,83,11,94,NA,NA,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"EO","NotReported"
"296",296,0.518524394796931,0.756985308390598,"EO","Ineligible",0.923764343929182,0.756985308390598,"EO","Ineligible",NA,NA,NA,NA,21,69,11,73,15,98,NA,NA,NA,NA,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,"EO","Ineligible"
"297",297,-0.30395695302534,-0.301858799449767,"EO","Eligible",-1.13156566079777,-1.4655143363769,"EO","Eligible",NA,NA,NA,NA,15,63,7,63,6,66,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"EO","Eligible"
"298",298,1.38767888694243,1.05886917649267,"EO","Ineligible",1.543169372618,0.975183200982092,"EO","Ineligible",1.95444596627501,2.47735422263898,"EO","Ineligible",50,123,18,108,23,129,NA,NA,NA,NA,88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,"EO","Ineligible"
"299",299,0.639097977906416,0.452105923467513,"EO","Eligible",0.161395724932601,-0.306288662678975,"EO","Eligible",NA,NA,NA,NA,29,91,13,90,12,99,NA,NA,NA,NA,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,"EO","Eligible"
"300",300,0.194520590725592,-0.0397440157169303,"EO","Eligible",0.00402075976414823,-0.497097555855538,"EO","Eligible",-0.277087166774392,0.334439186065924,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"301",301,-1.51962789975779,-1.37571209017136,"EO","Eligible",-0.58995399409641,-0.823600885651215,"EO","Eligible",-0.215624629202594,0.750374109543087,"EO","Eligible",20,69,8,65,8,79,NA,NA,NA,NA,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,"EO","Eligible"
"302",302,0.40238343611216,0.404481589687733,"EO","Eligible",0.374600114782617,0.0406514392034822,"EO","Eligible",-0.45737562536546,0.375695968665709,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"303",303,1.42792625588123,1.24093420144233,"EO","Eligible",1.61486533340277,1.14718094579119,"EO","Eligible",2.49943042387483,3.15526582495332,"EO","Eligible",13,64,10,79,5,63,NA,NA,NA,NA,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,"EO","Eligible"
"304",304,0.0254966686076209,-0.161495385831282,"EO","Eligible",-0.653407782109164,-1.12109216972074,"EO","Eligible",1.92635532842579,2.58219072950428,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"305",305,-1.99925639682054,-1.94988569124135,"EL","Eligible",-2.06077542685053,-2.36129017442156,"EL","Eligible",-1.50062008611744,-0.623239443848101,"EL","Eligible",42,106,11,82,14,103,NA,NA,NA,NA,98,1,NA,-0.1566,-0.6386,NA,-0.5934,0.6144,-0.4704,0.8183,NA,NA,39,8,NA,106,"EL","Eligible"
"306",306,-1.51962789975779,-1.37571209017136,"EO","Eligible",-1.54852244226792,-1.78216933382272,"EO","Eligible",-1.54039506803734,-0.574396329291663,"EO","Eligible",34,92,15,91,6,68,NA,NA,NA,NA,101,1,NA,-0.1684,0.7332,NA,-1.3641,0.1423,-0.5822,0.3619,NA,NA,43,2,NA,92,"EO","Eligible"
"307",307,0.293847028246104,0.57958049384339,"EO","Ineligible",-1.19476256317512,-1.32810767070559,"EO","Ineligible",1.38806631186973,2.48699219532992,"EO","Ineligible",50,112,30,121,21,116,NA,NA,NA,NA,103,1,NA,2.4131,1.2367,NA,3,3,NA,0.4581,NA,NA,44,8,NA,112,"EO","Ineligible"
"308",308,0.660342050807788,0.756985308390598,"EO","Eligible",0.473632918444598,0.206552098881683,"EO","Eligible",0.82955125408652,1.75124094459403,"EO","Eligible",24,81,13,88,9,89,NA,NA,NA,NA,100,1,NA,0.2156,-0.7651,NA,NA,-0.0844,-1.1045,0.2224,NA,NA,55,6,NA,81,"EO","Eligible"
"309",309,-0.967516695237644,-0.823600885651215,"EO","Eligible",0.562132585163459,0.328485693608654,"EO","Eligible",NA,NA,NA,NA,51,116,19,102,21,118,NA,NA,NA,NA,101,1,NA,2.253,-0.6157,NA,3,0.8068,NA,0.4882,NA,NA,33,0,NA,116,"EO","Eligible"
"310",310,0.768884736048215,1.10189075364912,"EO","Eligible",0.753331971606112,0.653420792083748,"EO","Eligible",2.01099595210361,3.15423088380197,"EO","Eligible",49,108,23,106,18,106,NA,NA,NA,NA,105,1,NA,-0.1684,0.6933,NA,-0.6306,3,-0.4704,0.4291,NA,NA,47,10,NA,108,"EO","Eligible"
"311",311,-2.0526733536478,-2.14512030407946,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,27,89,13,92,9,93,NA,NA,NA,NA,96,1,NA,-0.1566,-0.4421,NA,-0.6506,0.1423,-2.4441,0.4291,NA,NA,26,6,NA,89,"EO","Eligible"
"312",312,0.284294711067278,0.286392864642851,"EO","Eligible",0.318170440420461,-0.0157782351586747,"EO","Eligible",0.300843562525981,1.13391515655715,"EO","Eligible",26,83,12,83,9,88,NA,NA,NA,NA,95,1,NA,-0.1566,0.7332,NA,0.0193,-0.3016,1.1991,0.4329,NA,NA,50,8,NA,83,"EO","Eligible"
"313",313,0.96222591890986,1.05886917649267,"EO","Eligible",0.819436103634537,0.552355284071622,"EO","Eligible",0.58006156708423,1.50175125759174,"EO","Eligible",52,120,23,112,16,107,NA,NA,NA,NA,99,1,NA,0.2156,-0.0267,NA,0.6636,1.5321,-0.5909,0.8183,NA,NA,48,6,NA,120,"EO","Eligible"
"314",314,1.02035759941014,0.975183200982092,"EO","Ineligible",1.15644151249319,0.789058908905942,"EO","Ineligible",-1.48294325959635,-0.694180713803348,"EO","Ineligible",28,89,12,87,10,94,NA,NA,NA,NA,97,1,NA,0.7586,0.7374,NA,0.1353,-1.0173,0.1123,0.5605,NA,NA,38,10,NA,89,"EO","Ineligible"
"315",315,0.0714755720868281,0.404481589687733,"EL","Eligible",0.498254909107457,0.398343729585093,"EL","Eligible",0.249449166759176,1.39268409845754,"EL","Eligible",23,73,13,81,13,94,NA,NA,NA,NA,105,1,NA,0.2156,0.7332,NA,0.4217,0.1423,-0.0529,-0.0635,NA,NA,40,11,NA,73,"EL","Eligible"
"316",316,0.597870547315894,0.789058908905942,"EO","Eligible",0.883102037075272,0.682889073528577,"EO","Eligible",NA,NA,NA,NA,39,98,21,106,16,105,NA,NA,NA,NA,102,1,NA,0.7586,0.0639,NA,-1.3641,0.8867,NA,1.2177,NA,NA,36,7,NA,98,"EO","Eligible"
"317",317,1.26705737385019,1.45824573544024,"EO","Eligible",0.628052124246566,0.427839160699871,"EO","Eligible",-0.958222448005289,0.0520853389785628,"EO","Eligible",60,130,30,123,25,129,NA,NA,NA,NA,102,1,NA,0.1696,3,NA,3,3,1.0475,3,NA,NA,40,10,NA,130,"EO","Eligible"
"318",318,1.0970183918559,1.24093420144233,"EO","Eligible",0.887067683638553,0.653420792083748,"EO","Eligible",-0.133995878723405,0.832002860022276,"EO","Eligible",43,105,9,73,12,96,NA,NA,NA,NA,101,1,NA,0.6953,0.0639,NA,-0.183,-0.3016,-2.6495,-0.2012,NA,NA,47,10,NA,105,"EO","Eligible"
"319",319,0.522322620940724,0.713510982530772,"EO","Eligible",0.128332461085647,-0.0718805024610472,"EO","Eligible",1.77146232630676,2.78177011329061,"EO","Eligible",46,103,19,97,14,96,NA,NA,NA,NA,99,1,NA,1.4351,0.7332,NA,-1.3507,0.8801,0.4366,1.4584,NA,NA,26,10,NA,103,"EO","Eligible"
"320",320,0.0948331430989661,0.427839160699871,"EO","Ineligible",-0.350037939893452,-0.449949119415816,"EO","Ineligible",0.180196491298466,1.32343142299683,"EO","Ineligible",21,70,10,71,9,82,NA,NA,NA,NA,105,1,NA,-0.5978,1.8063,NA,-0.5487,-0.6589,-2.2828,1.1013,NA,NA,44,6,NA,70,"EO","Ineligible"
"321",321,-1.01693638866636,-0.920293131083552,"EO","Eligible",-1.82917569798796,-2.09625651755087,"EO","Eligible",-0.106422068329859,0.815267622177651,"EO","Eligible",12,55,7,63,5,55,NA,NA,NA,NA,97,1,NA,-0.1566,0.7626,NA,-3,-2.2347,-0.1863,1.5701,NA,NA,31,11,NA,55,"EO","Eligible"
"322",322,0.902427994784755,0.762708492349471,"EO","Eligible",0.414703033082111,-0.0195474265213547,"EO","Eligible",1.35761962143697,2.05776407075363,"EO","Eligible",44,113,21,113,16,112,NA,NA,NA,NA,95,1,NA,0.7586,0.6956,NA,-0.336,-0.3016,0.6969,1.3748,NA,NA,37,10,NA,113,"EO","Eligible"
"323",323,0.158985898094641,-0.0280061563442619,"EO","Eligible",-1.11805559589318,-1.58573998350476,"EO","Eligible",NA,NA,NA,NA,12,64,8,74,5,67,NA,NA,NA,NA,91,1,NA,-0.1566,0.6106,NA,-3,-2.5183,NA,-0.7872,NA,NA,37,7,NA,64,"EO","Eligible"
"324",324,-0.149367688151977,0.183638329448928,"EO","Eligible",-0.723689706128851,-0.823600885651215,"EO","Eligible",NA,NA,NA,NA,14,57,7,60,5,51,NA,NA,NA,NA,105,1,NA,-3,0.6106,NA,-3,-2.6601,-2.8929,-1.2039,NA,NA,NA,10,NA,57,"EO","Eligible"
"325",325,0.414959878490081,0.653420792083748,"EL","Eligible",0.989229879181971,0.822450843643387,"EL","Eligible",3.07733657166988,4.1319534068919,"EL","Eligible",15,62,3,43,4,45,NA,NA,NA,NA,103,1,NA,-0.1566,0.1405,NA,-3,-1.3491,2.8165,0.2495,NA,NA,34,7,NA,62,"EL","Eligible"
"326",326,-0.733301076644649,-0.920293131083552,"EO","Ineligible",-0.847342227776474,-1.31502661538805,"EO","Ineligible",NA,NA,NA,NA,11,65,7,74,4,63,NA,NA,NA,NA,94,1,NA,-0.1684,-0.6041,NA,-3,NA,-2.7928,-1.127,NA,NA,26,5,NA,65,"EO","Ineligible"
"327",327,-0.617761061111557,0.187970476525537,"EO","Eligible",0.072583913626388,0.307012014185126,"EO","Eligible",-1.61312241614924,-0.0267970020691733,"EO","Eligible",21,59,12,68,12,83,NA,NA,NA,NA,115,1,NA,1.2809,0.7626,NA,-0.183,0.1386,-0.5719,1.4646,NA,NA,33,4,NA,59,"EO","Eligible"
"328",328,-0.268271574730079,0.206552098881683,"EO","Eligible",0.427448556197904,0.427839160699871,"EO","Eligible",-0.758219268108849,0.517942808304026,"EO","Eligible",23,69,11,71,10,82,NA,NA,NA,NA,107,1,NA,0.1744,0.0639,NA,0.4217,0.1386,-2.4584,1.1013,NA,NA,31,9,NA,69,"EO","Eligible"
"329",329,-1.61384113630288,-1.32810767070559,"EL","Eligible",-0.586017651203371,-0.719362758733845,"EL","Eligible",NA,NA,NA,NA,26,78,14,85,13,95,NA,NA,NA,NA,103,1,NA,-0.1566,-1.1926,NA,0.1063,-0.6589,-0.8665,0.4965,NA,NA,38,7,NA,78,"EL","Eligible"
"330",330,-1.1503606021529,-1.3373526565918,"EL","Eligible",NA,NA,NA,NA,-3.43287990359894,-2.77704450252045,"EL","Eligible",18,79,10,83,6,77,NA,NA,NA,NA,94,1,NA,-3,-0.1027,NA,-0.5487,-1.029,-3,0.4882,NA,NA,32,3,NA,79,"EL","Eligible"
"331",331,-1.51929603229564,-1.32810767070559,"EO","Eligible",-0.404605244147743,-0.604818207694438,"EO","Eligible",-1.15424127490188,-0.143933487918024,"EO","Eligible",20,72,10,74,12,94,NA,NA,NA,NA,102,1,NA,0.2156,0.1193,NA,-0.3433,-0.4999,-0.5689,0.211,NA,NA,42,7,NA,72,"EO","Eligible"
"332",332,-0.485098152291323,-0.719362758733845,"EO","Ineligible",-0.736753330533524,-1.23787164615321,"EO","Ineligible",2.11646688777402,2.72799324061434,"EO","Ineligible",37,105,17,106,15,110,NA,NA,NA,NA,93,1,NA,0.9109,2.0236,NA,-0.1798,0.5119,0.0849,-0.2308,NA,NA,50,9,NA,105,"EO","Ineligible"
"333",333,0.786619890514144,0.552355284071622,"EO","Ineligible",-0.184761709053956,-0.685880024673642,"EO","Ineligible",0.567098827408104,1.17862518024842,"EO","Ineligible",24,90,14,99,11,102,NA,NA,NA,NA,93,1,NA,-0.1684,0.7332,NA,0.0467,-0.4999,1.4425,2.9921,NA,NA,43,9,NA,90,"EO","Ineligible"
"334",334,-1.91874600110566,-1.58573998350476,"EL","Eligible",-0.619451579211481,-0.719362758733845,"EL","Eligible",NA,NA,NA,NA,17,63,8,63,6,62,NA,NA,NA,NA,105,1,NA,0.2156,-0.1027,NA,-1.3408,-2.2121,-0.7308,-0.9012,NA,NA,40,6,NA,63,"EL","Eligible"
"335",335,-1.05581549814566,-1.3373526565918,"EL","Eligible",NA,NA,NA,NA,-2.38746644147469,-1.82024913687254,"EL","Eligible",21,85,10,84,7,87,NA,NA,NA,NA,89,1,NA,-3,-2.4495,NA,-0.6026,-0.4999,-2.6527,-1.3618,NA,NA,25,6,NA,85,"EL","Eligible"
"336",336,0.138599770946345,0.187970476525537,"EO","Eligible",1.20051140780454,0.899996660233512,"EO","Eligible",1.14707915261582,2.02445979488516,"EO","Eligible",45,109,15,94,15,105,NA,NA,NA,NA,99,1,NA,1.8997,0.9817,NA,3,0.8068,0.4605,3,NA,NA,32,11,NA,109,"EO","Eligible"
"337",337,-1.84086101406463,-2.02785306850353,"EL","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,25,88,11,86,12,102,NA,NA,NA,NA,94,1,NA,-0.4614,-1.9469,NA,-0.2503,0.5119,-2.9311,-0.9395,NA,NA,53,6,NA,88,"EL","Eligible"
"338",338,0.468205196043938,0.328485693608654,"EO","Ineligible",0.640802558485149,0.206552098881683,"EO","Ineligible",NA,NA,NA,NA,19,80,11,86,12,102,NA,NA,NA,NA,94,1,NA,-0.8843,-0.8122,NA,-1.0728,-2.2347,-0.1414,1.893,NA,NA,25,9,NA,80,"EO","Ineligible"
"339",339,-0.776682473061529,-0.301858799449767,"EL","Eligible",-1.69093704853316,-1.69054644403119,"EL","Eligible",-0.755395983542757,0.520766092870118,"EL","Eligible",18,58,8,58,9,76,NA,NA,NA,NA,105,1,NA,-0.1566,0.0639,NA,-1.3408,-2.0531,0.5386,1.1514,NA,NA,40,5,NA,58,"EL","Eligible"
"340",340,-0.37035413228476,-0.179165770694712,"EL","Eligible",0.628052124246566,0.427839160699871,"EL","Eligible",2.46514876188551,3.47545654886936,"EL","Eligible",17,63,9,67,9,82,NA,NA,NA,NA,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"EL","Eligible"
"341",341,-1.44602048106948,-1.58573998350476,"EL","Ineligible",-0.142957201398867,-0.577207661002333,"EL","Ineligible",0.786694542045363,1.48683899136202,"EL","Ineligible",25,84,10,79,13,101,NA,NA,NA,NA,92,1,NA,-0.1566,-2.3718,NA,-0.9595,-0.3016,-1.7788,2.6455,NA,NA,33,8,NA,84,"EL","Ineligible"
"342",342,-1.23599258773608,-1.37571209017136,"EL","Eligible",NA,NA,NA,NA,-0.481584875008574,0.218559574308083,"EL","Eligible",19,80,10,83,4,61,NA,NA,NA,NA,95,1,NA,-3,-2.4081,NA,-0.8743,-2.9369,-1.14,0.7304,NA,NA,27,7,NA,80,"EL","Eligible"
"343",343,0.591473644126636,0.404481589687733,"EO","Eligible",0.439678231267314,-0.0280061563442619,"EO","Eligible",1.39866521970603,2.05450062078452,"EO","Eligible",24,89,14,97,12,103,NA,NA,NA,NA,94,1,NA,0.7539,0.7332,NA,-0.6464,-0.6589,-0.2491,0.6645,NA,NA,47,8,NA,89,"EO","Eligible"
"344",344,-1.65670269796695,-1.4655143363769,"EO","Eligible",0.31746498359539,0.117252020048695,"EO","Eligible",-0.472353285047308,0.537954501936544,"EO","Eligible",30,84,15,89,16,103,NA,NA,NA,NA,102,1,NA,-0.1684,0.9873,NA,0.4217,-0.854,-0.4549,1.0642,NA,NA,31,7,NA,84,"EO","Eligible"
"345",345,1.0970183918559,1.24093420144233,"EO","Eligible",0.786002175626427,0.552355284071622,"EO","Eligible",2.48208912163397,3.44808786037965,"EO","Eligible",34,92,15,91,14,100,NA,NA,NA,NA,101,1,NA,0.7586,0.7332,NA,0.1353,0.3457,0.4105,0.7665,NA,NA,35,9,NA,92,"EO","Eligible"
"346",346,-0.289427898652518,-0.0509669850588511,"EL","Eligible",-0.596472128319532,-0.763251163858116,"EL","Eligible",-0.879003293320211,0.175613541901811,"EL","Eligible",22,74,11,76,11,90,NA,NA,NA,NA,102,1,NA,-0.1566,-1.9285,NA,-0.183,-1.8554,-0.7189,1.6663,NA,NA,19,6,NA,74,"EL","Eligible"
"347",347,-1.62852024208898,-1.8627848485315,"EL","Eligible",NA,NA,NA,NA,0.698682358124444,1.31020871096476,"EL","Eligible",22,88,NA,NA,NA,NA,NA,NA,13,73,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,"EL","Eligible"
"348",348,-2.36085908610444,-2.02785306850353,"EL","Eligible",-2.18909940115959,-2.28901058068195,"EL","Eligible",NA,NA,NA,NA,19,65,12,76,9,81,NA,NA,NA,NA,105,1,NA,-0.1684,0.7332,NA,-0.183,-1.1889,-0.9651,0.4177,NA,NA,38,7,NA,65,"EL","Eligible"
"349",349,0.147248038721973,-0.0397440157169303,"EL","Ineligible",0.169212775674434,-0.298471611937142,"EL","Ineligible",NA,NA,NA,NA,22,86,11,88,14,108,NA,NA,NA,NA,94,1,NA,0.7586,-0.6036,NA,-0.183,0.5119,-0.5719,1.4568,NA,NA,44,7,NA,86,"EL","Ineligible"
"350",350,0.280417426957202,0.187970476525537,"EO","Eligible",0.361072515878425,-0.0397440157169303,"EO","Eligible",-0.943194829757475,-0.198741332202647,"EO","Eligible",46,115,18,105,19,118,NA,NA,NA,NA,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,"EO","Eligible"
"351",351,-0.883708671489617,-1.07070072592852,"EL","Eligible",-1.22286205641961,-1.69054644403119,"EL","Eligible",0.334021267009493,0.98985666808798,"EL","Eligible",22,86,11,88,8,92,NA,NA,NA,NA,94,1,NA,1.3006,0.0639,NA,0.77,-0.7298,0.8821,0.7304,NA,NA,35,9,NA,86,"EL","Eligible"
"352",352,0.262642993405273,0.170196042973608,"EL","Eligible",-0.297993804031885,-0.698810335627241,"EL","Eligible",-0.555482838159584,0.188970659395244,"EL","Eligible",42,107,16,99,16,109,NA,NA,NA,NA,96,1,NA,0.2156,0.2725,NA,-0.183,0.1386,0.2037,2.9327,NA,NA,35,8,NA,107,"EL","Eligible"
"353",353,0.0900247800149868,0.328485693608654,"EO","Eligible",-1.58818307334553,-1.75496210888411,"EO","Eligible",0.628657756096528,1.68327459131855,"EO","Eligible",19,69,12,80,12,93,NA,NA,NA,NA,103,1,NA,0.9109,0.4646,NA,-0.183,-1.2512,-2.4584,0.4177,NA,NA,32,6,NA,69,"EO","Eligible"
"354",354,0.397155607931291,0.682889073528577,"EL","Eligible",-0.166179384620522,-0.299524492150996,"EL","Eligible",0.586871113235797,1.68579699669599,"EL","Eligible",35,89,14,85,13,95,NA,NA,NA,NA,103,1,NA,0.7586,0.0639,NA,-0.183,0.1423,0.1364,2.0653,NA,NA,48,8,NA,89,"EL","Eligible"
"355",355,-1.60168187993191,-1.55231117435272,"EL","Eligible",0.238839679211905,-0.0616750683591197,"EL","Eligible",NA,NA,NA,NA,25,83,13,88,11,95,NA,NA,NA,NA,99,1,NA,-3,-3,NA,-0.6306,0.1386,-3,0.211,NA,NA,36,5,NA,83,"EL","Eligible"
"356",356,-0.727075613759139,-0.299524492150996,"EL","Eligible",-1.43247101287076,-1.4655143363769,"EL","Eligible",0.000605391650835171,1.23245841982554,"EL","Eligible",21,64,13,76,8,73,NA,NA,NA,NA,104,1,NA,0.6953,-0.1027,NA,-0.6306,-0.3016,0.5292,2.1989,NA,NA,25,8,NA,64,"EL","Eligible"
"357",357,0.509504982497319,0.653420792083748,"EO","Eligible",0.0662871029855207,-0.167359788569284,"EO","Eligible",-0.860028462119338,0.105970276626343,"EO","Eligible",42,102,18,99,16,105,NA,NA,NA,NA,101,1,NA,1.664,0.8808,NA,0.4013,0.3148,0.6969,3,NA,NA,34,8,NA,102,"EO","Eligible"
"358",358,0.112497540056845,0.303685901646893,"EO","Ineligible",0.0490735634995805,-0.151139400047114,"EO","Ineligible",0.808480975633388,1.81878876261724,"EO","Ineligible",44,104,19,100,20,115,NA,NA,NA,NA,101,1,NA,1.8997,0.8808,NA,-0.183,3,1.9521,3,NA,NA,40,7,NA,104,"EO","Ineligible"
"359",359,0.0350182583267125,0.0843889639059041,"EO","Eligible",-1.7273383209325,-2.02785306850353,"EO","Eligible",-1.31807029746381,-0.440689655194475,"EO","Eligible",23,80,11,81,11,95,NA,NA,NA,NA,98,1,NA,0.7586,0.7185,NA,-0.5861,-0.854,-0.5719,-0.3728,NA,NA,30,8,NA,80,"EO","Eligible"
"360",360,-1.35968230123775,-1.12122138764408,"EL","Ineligible",0.251167999444488,0.0843889639059041,"EL","Ineligible",0.207329875488728,1.26194671071075,"EL","Ineligible",20,71,NA,NA,NA,NA,NA,NA,14,61,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"EL","Ineligible"
"361",361,0.597529682499668,0.552355284071622,"EO","Eligible",-0.843050365153814,-1.21043296874106,"EO","Eligible",0.700065129912691,1.48882767570569,"EO","Eligible",35,96,17,100,19,116,NA,NA,NA,NA,97,1,NA,0.2156,0.7185,NA,0.3229,0.1386,-2.4584,-0.0635,NA,NA,46,9,NA,96,"EO","Eligible"
"362",362,0.660342050807788,0.756985308390598,"EO","Eligible",-0.767797653732465,-1.03487847329538,"EO","Eligible",-3.19855646158189,-2.27686677107438,"EO","Eligible",31,89,14,89,11,94,NA,NA,NA,NA,99,1,NA,0.9109,0.6933,NA,-0.6306,-0.6589,-0.0032,2.7989,NA,NA,21,12,NA,89,"EO","Eligible"
"363",363,0.934653385108318,0.936751538683891,"EO","Ineligible",0.540500774460818,0.206552098881683,"EO","Ineligible",1.60068556237177,2.43375715640294,"EO","Ineligible",54,123,28,122,22,122,NA,NA,NA,NA,98,1,NA,2.4607,0.6608,NA,0.6636,3,2.9195,2.7989,NA,NA,40,11,NA,123,"EO","Ineligible"
